Day,Bin,GWC_30cm,GWC_10cm
110,6,14.039774,6.423578388
110,7,5.655260667,NA
110,8,14.594214,NA
110,10,8.541299,6.471879888
110,13,11.39143233,NA
110,14,9.025042333,7.517406106
110,15,9.971097333,NA
110,16,11.02431067,NA
110,17,8.665992333,5.964311625
110,18,12.25649233,10.05907129
110,19,12.30826233,8.221601725
110,21,11.00065233,7.569933988
110,23,NA,11.11908796
110,24,8.828260667,5.067916288
110,25,NA,11.52039292
110,27,9.186475667,NA
110,28,9.605924,11.10157866
110,29,9.740359,NA
110,30,12.033269,NA
110,31,NA,7.503921938
110,32,10.325694,8.184369319
110,33,11.663364,NA
110,34,9.312282333,6.430622356
110,35,11.84010567,NA
110,40,10.64856067,NA
111,1,13.550464,11.06293746
111,2,13.69603233,9.194474438
111,3,11.14204567,11.82066724
111,4,12.26512067,NA
111,5,23.909474,NA
111,6,16.21773233,7.91327715
111,7,7.863835667,NA
111,8,16.12504733,NA
111,10,10.652179,NA
111,13,13.360084,NA
111,14,11.00482733,8.799810931
111,15,11.804479,NA
111,16,12.71518567,NA
111,17,10.49631233,7.309709656
111,18,13.53654733,11.04824576
111,19,13.673209,9.179178963
111,21,12.24341067,9.735048725
111,23,NA,12.21653829
111,24,10.21352567,6.186297269
111,25,NA,12.15012373
111,27,10.63241733,NA
111,28,11.12033567,11.79852906
111,29,10.707289,NA
111,30,13.327519,NA
111,31,NA,8.455058975
111,32,11.438749,9.0322619
111,33,12.68568233,NA
111,34,10.47543733,7.294212925
111,35,14.01500233,NA
111,40,13.86553733,NA
112,6,NA,7.519044907
112,15,11.66109757,NA
112,17,10.48160043,6.90216575
112,24,9.671889,NA
112,32,NA,8.931863782
112,34,10.45917471,6.888710332
