Year,Site,Plot,Sp,Ht
2012,KIT,4,ormtri,0.34
2012,KIT,4,ormtri,0.34
2012,KIT,4,ormtri,0.35
2012,KIT,4,ormtri,0.35
2012,KIT,4,ormtri,0.36
2012,KIT,4,ormtri,0.36
2012,KIT,4,ormtri,0.36
2012,KIT,4,ormtri,0.37
2012,KIT,4,ormtri,0.38
2012,KIT,4,ormtri,0.38
2012,KIT,4,ormtri,0.38
2012,KIT,4,ormtri,0.39
2012,KIT,4,ormtri,0.39
2012,KIT,4,ormtri,0.39
2012,KIT,4,ormtri,0.41
2012,KIT,4,ormtri,0.45
2012,KIT,4,ormtri,0.47
2012,KIT,4,ormtri,0.48
2012,KIT,4,ormtri,0.65
2012,KIT,4,ormtri,0.79
2012,KIT,4,ormtri,1.57
2012,KIT,4,rhunat,0.23
2012,KIT,4,unkspp,0.23
2012,KMS,1,acadre,0.14
2012,KMS,1,acadre,0.42
2012,KMS,1,acadre,0.43
2012,KMS,1,acadre,0.6
2012,KMS,1,acager,5.2
2012,KMS,1,acager,5.7
2012,KMS,1,acarob,4.6
2012,KMS,1,acarob,4.75
2012,KMS,1,acasen,0.21
2012,KMS,1,acasen,0.22
2012,KMS,1,acasen,0.3
2012,KMS,1,acasen,0.36
2012,KMS,1,acasen,0.36
2012,KMS,1,acasen,0.38
2012,KMS,1,acasen,0.51
2012,KMS,1,acasen,2.25
2012,KMS,1,acasen,2.45
2012,KMS,1,acasen,2.78
2012,KMS,1,acasen,3.1
2012,KMS,1,acasen,4.2
2012,KMS,1,acasen,4.4
2012,KMS,1,acasen,4.5
2012,KMS,1,acasen,4.55
2012,KMS,1,acasen,4.8
2012,KMS,1,acasen,4.85
2012,KMS,1,acasen,5
2012,KMS,1,albhar,0.61
2012,KMS,1,bosang,0.97
2012,KMS,1,comtro,0.27
2012,KMS,1,comtro,0.33
2012,KMS,1,comtro,0.53
2012,KMS,1,comtro,0.62
2012,KMS,1,comtro,0.66
2012,KMS,1,comtro,0.67
2012,KMS,1,comtro,0.92
2012,KMS,1,comtro,0.95
2012,KMS,1,comtro,1.02
2012,KMS,1,comtro,1.03
2012,KMS,1,comtro,1.16
2012,KMS,1,comtro,1.26
2012,KMS,1,comtro,3.7
2012,KMS,1,diccin,0.09
2012,KMS,1,diccin,0.12
2012,KMS,1,diccin,0.14
2012,KMS,1,diccin,0.16
2012,KMS,1,diccin,0.16
2012,KMS,1,diccin,0.2
2012,KMS,1,diccin,0.2
2012,KMS,1,diccin,0.2
2012,KMS,1,diccin,0.22
2012,KMS,1,diccin,0.23
2012,KMS,1,diccin,0.26
2012,KMS,1,diccin,0.27
2012,KMS,1,diccin,0.28
2012,KMS,1,diccin,0.28
2012,KMS,1,diccin,0.29
2012,KMS,1,diccin,0.31
2012,KMS,1,diccin,0.33
2012,KMS,1,diccin,0.33
2012,KMS,1,diccin,0.35
2012,KMS,1,diccin,0.36
2012,KMS,1,diccin,0.37
2012,KMS,1,diccin,0.39
2012,KMS,1,diccin,0.43
2012,KMS,1,diccin,0.43
2012,KMS,1,diccin,0.44
2012,KMS,1,diccin,0.48
2012,KMS,1,diccin,0.64
2012,KMS,1,lonspp,0.37
2012,KMS,1,lonspp,0.53
2012,KMS,1,ormtri,0.18
2012,KMS,1,ormtri,0.24
2012,KMS,1,ormtri,0.31
2012,KMS,1,ormtri,0.36
2012,KMS,1,ormtri,0.38
2012,KMS,1,ormtri,0.4
2012,KMS,1,ormtri,0.41
2012,KMS,1,ormtri,0.44
2012,KMS,1,ormtri,0.47
2012,KMS,1,ormtri,0.47
2012,KMS,1,ormtri,0.47
2012,KMS,1,ormtri,0.48
2012,KMS,1,ormtri,0.49
2012,KMS,1,ormtri,0.52
2012,KMS,1,ormtri,0.53
2012,KMS,1,ormtri,0.53
2012,KMS,1,ormtri,0.55
2012,KMS,1,ormtri,0.61
2012,KMS,1,ormtri,0.76
2012,KMS,2,acadre,0.26
2012,KMS,2,acadre,0.35
2012,KMS,2,acadre,0.4
2012,KMS,2,acadre,0.46
2012,KMS,2,acadre,0.51
2012,KMS,2,acarob,2.85
2012,KMS,2,acarob,5.8
2012,KMS,2,acarob,6.25
2012,KMS,2,acarob,6.4
2012,KMS,2,acarob,7.7
2012,KMS,2,acasen,0.45
2012,KMS,2,acasen,0.54
2012,KMS,2,acasen,0.57
2012,KMS,2,acasen,0.59
2012,KMS,2,acasen,1.6
2012,KMS,2,acasie,5.6
2012,KMS,2,acator,4
2012,KMS,2,comtro,0.2
2012,KMS,2,comtro,0.6
2012,KMS,2,comtro,0.86
2012,KMS,2,grebic,0.9
2012,KMS,2,grefal,0.2
2012,KMS,2,maeedu,0.02
2012,KMS,2,maeedu,0.1
2012,KMS,2,maeedu,0.14
2012,KMS,2,maeedu,0.17
2012,KMS,2,maeedu,0.19
2012,KMS,2,maeedu,0.2
2012,KMS,2,maeedu,0.2
2012,KMS,2,maeedu,0.2
2012,KMS,2,maeedu,0.21
2012,KMS,2,maeedu,0.21
2012,KMS,2,maeedu,0.22
2012,KMS,2,maeedu,0.22
2012,KMS,2,maeedu,0.23
2012,KMS,2,maeedu,0.24
2012,KMS,2,maeedu,0.25
2012,KMS,2,maeedu,0.25
2012,KMS,2,maeedu,0.27
2012,KMS,2,maeedu,0.28
2012,KMS,2,maeedu,0.29
2012,KMS,2,maeedu,0.31
2012,KMS,2,maeedu,0.34
2012,KMS,2,maeedu,0.34
2012,KMS,2,maeedu,0.37
2012,KMS,2,maeedu,0.38
2012,KMS,2,maeedu,0.39
2012,KMS,2,maeedu,0.4
2012,KMS,2,ormtri,0.04
2012,KMS,2,ormtri,0.06
2012,KMS,2,ormtri,0.07
2012,KMS,2,ormtri,0.09
2012,KMS,2,ormtri,0.1
2012,KMS,2,ormtri,0.12
2012,KMS,2,ormtri,0.13
2012,KMS,2,ormtri,0.13
2012,KMS,2,ormtri,0.14
2012,KMS,2,ormtri,0.16
2012,KMS,2,ormtri,0.17
2012,KMS,2,ormtri,0.17
2012,KMS,2,ormtri,0.17
2012,KMS,2,ormtri,0.18
2012,KMS,2,ormtri,0.18
2012,KMS,2,ormtri,0.18
2012,KMS,2,ormtri,0.19
2012,KMS,2,ormtri,0.19
2012,KMS,2,ormtri,0.2
2012,KMS,2,ormtri,0.2
2012,KMS,2,ormtri,0.2
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.21
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.22
2012,KMS,2,ormtri,0.23
2012,KMS,2,ormtri,0.23
2012,KMS,2,ormtri,0.23
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.24
2012,KMS,2,ormtri,0.25
2012,KMS,2,ormtri,0.25
2012,KMS,2,ormtri,0.25
2012,KMS,2,ormtri,0.26
2012,KMS,2,ormtri,0.26
2012,KMS,2,ormtri,0.26
2012,KMS,2,ormtri,0.27
2012,KMS,2,ormtri,0.27
2012,KMS,2,ormtri,0.27
2012,KMS,2,ormtri,0.27
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.28
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.29
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.3
2012,KMS,2,ormtri,0.31
2012,KMS,2,ormtri,0.31
2012,KMS,2,ormtri,0.31
2012,KMS,2,ormtri,0.31
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.32
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.33
2012,KMS,2,ormtri,0.34
2012,KMS,2,ormtri,0.34
2012,KMS,2,ormtri,0.34
2012,KMS,2,ormtri,0.34
2012,KMS,2,ormtri,0.34
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.35
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.36
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.37
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.38
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.39
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.4
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.41
2012,KMS,2,ormtri,0.42
2012,KMS,2,ormtri,0.42
2012,KMS,2,ormtri,0.42
2012,KMS,2,ormtri,0.42
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.43
2012,KMS,2,ormtri,0.44
2012,KMS,2,ormtri,0.44
2012,KMS,2,ormtri,0.44
2012,KMS,2,ormtri,0.44
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.45
2012,KMS,2,ormtri,0.46
2012,KMS,2,ormtri,0.46
2012,KMS,2,ormtri,0.46
2012,KMS,2,ormtri,0.46
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.47
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.48
2012,KMS,2,ormtri,0.49
2012,KMS,2,ormtri,0.49
2012,KMS,2,ormtri,0.49
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.5
2012,KMS,2,ormtri,0.51
2012,KMS,2,ormtri,0.51
2012,KMS,2,ormtri,0.51
2012,KMS,2,ormtri,0.51
2012,KMS,2,ormtri,0.52
2012,KMS,2,ormtri,0.52
2012,KMS,2,ormtri,0.52
2012,KMS,2,ormtri,0.52
2012,KMS,2,ormtri,0.52
2012,KMS,2,ormtri,0.53
2012,KMS,2,ormtri,0.53
2012,KMS,2,ormtri,0.53
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.54
2012,KMS,2,ormtri,0.55
2012,KMS,2,ormtri,0.55
2012,KMS,2,ormtri,0.55
2012,KMS,2,ormtri,0.55
2012,KMS,2,ormtri,0.55
2012,KMS,2,ormtri,0.56
2012,KMS,2,ormtri,0.56
2012,KMS,2,ormtri,0.56
2012,KMS,2,ormtri,0.57
2012,KMS,2,ormtri,0.57
2012,KMS,2,ormtri,0.57
2012,KMS,2,ormtri,0.57
2012,KMS,2,ormtri,0.58
2012,KMS,2,ormtri,0.58
2012,KMS,2,ormtri,0.58
2012,KMS,2,ormtri,0.59
2012,KMS,2,ormtri,0.59
2012,KMS,2,ormtri,0.59
2012,KMS,2,ormtri,0.6
2012,KMS,2,ormtri,0.6
2012,KMS,2,ormtri,0.61
2012,KMS,2,ormtri,0.61
2012,KMS,2,ormtri,0.61
2012,KMS,2,ormtri,0.62
2012,KMS,2,ormtri,0.62
2012,KMS,2,ormtri,0.64
2012,KMS,2,ormtri,0.64
2012,KMS,2,ormtri,0.65
2012,KMS,2,ormtri,0.65
2012,KMS,2,ormtri,0.65
2012,KMS,2,ormtri,0.67
2012,KMS,2,ormtri,0.67
2012,KMS,2,ormtri,0.68
2012,KMS,2,ormtri,0.69
2012,KMS,2,ormtri,0.69
2012,KMS,2,ormtri,0.69
2012,KMS,2,ormtri,0.7
2012,KMS,2,ormtri,0.7
2012,KMS,2,ormtri,0.71
2012,KMS,2,ormtri,0.74
2012,KMS,2,ormtri,0.74
2012,KMS,2,ormtri,0.75
2012,KMS,2,ormtri,0.75
2012,KMS,2,ormtri,0.77
2012,KMS,2,ormtri,0.8
2012,MUS,1,acasen,0.29
2012,MUS,1,acasen,0.3
2012,MUS,1,acasen,0.36
2012,MUS,1,acasen,0.37
2012,MUS,1,acasen,0.43
2012,MUS,1,acasen,0.44
2012,MUS,1,acasen,0.46
2012,MUS,1,acasen,0.46
2012,MUS,1,acasen,0.46
2012,MUS,1,acasen,0.5
2012,MUS,1,acasen,0.51
2012,MUS,1,acasen,0.75
2012,MUS,1,acasen,3.3
2012,MUS,1,acasen,4.48
2012,MUS,1,acasie,1.18
2012,MUS,1,acator,0.24
2012,MUS,1,acator,0.36
2012,MUS,1,acator,0.5
2012,MUS,1,acator,0.64
2012,MUS,1,acator,0.65
2012,MUS,1,acator,0.77
2012,MUS,1,acator,0.86
2012,MUS,1,acator,1.2
2012,MUS,1,acator,1.48
2012,MUS,1,acator,3.1
2012,MUS,1,acator,3.2
2012,MUS,1,acator,3.5
2012,MUS,1,acator,4.7
2012,MUS,1,acator,4.9
2012,MUS,1,acator,5.5
2012,MUS,1,acator,5.9
2012,MUS,1,acator,6.35
2012,MUS,1,acator,6.4
2012,MUS,1,acator,7.1
2012,MUS,1,acator,7.3
2012,MUS,1,comtro,0.29
2012,MUS,1,comtro,0.46
2012,MUS,1,comtro,0.67
2012,MUS,1,comtro,0.7
2012,MUS,1,comtro,0.83
2012,MUS,1,comtro,0.84
2012,MUS,1,comtro,0.88
2012,MUS,1,comtro,1
2012,MUS,1,comtro,1.8
2012,MUS,1,comtro,4.8
2012,MUS,1,grebic,0.98
2012,MUS,1,grebic,1.02
2012,MUS,1,maeedu,0.19
2012,MUS,1,maeedu,0.2
2012,MUS,1,maeedu,0.2
2012,MUS,1,maeedu,0.22
2012,MUS,1,maeedu,0.25
2012,MUS,1,maeedu,0.26
2012,MUS,1,maeedu,0.27
2012,MUS,1,maeedu,0.3
2012,MUS,1,maeedu,0.35
2012,MUS,1,maeedu,0.35
2012,MUS,1,maeedu,0.39
2012,MUS,1,maeedu,0.4
2012,MUS,1,maeedu,0.4
2012,MUS,1,maeedu,0.41
2012,MUS,1,maeedu,0.44
2012,MUS,1,maeedu,0.45
2012,MUS,1,maeedu,0.5
2012,MUS,1,maeedu,0.52
2012,MUS,1,maeedu,0.53
2012,MUS,1,maeedu,0.62
2012,MUS,1,maeedu,0.65
2012,MUS,1,maerua,0.1
2012,MUS,1,maerua,0.16
2012,MUS,1,maerua,0.2
2012,MUS,1,maerua,0.25
2012,MUS,1,maerua,0.26
2012,MUS,1,maerua,0.3
2012,MUS,1,maerua,0.3
2012,MUS,1,ormtri,0.13
2012,MUS,1,ormtri,0.2
2012,MUS,1,ormtri,0.2
2012,MUS,1,ormtri,0.22
2012,MUS,1,ormtri,0.22
2012,MUS,1,ormtri,0.22
2012,MUS,1,ormtri,0.23
2012,MUS,1,ormtri,0.23
2012,MUS,1,ormtri,0.23
2012,MUS,1,ormtri,0.24
2012,MUS,1,ormtri,0.25
2012,MUS,1,ormtri,0.26
2012,MUS,1,ormtri,0.26
2012,MUS,1,ormtri,0.26
2012,MUS,1,ormtri,0.26
2012,MUS,1,ormtri,0.27
2012,MUS,1,ormtri,0.27
2012,MUS,1,ormtri,0.27
2012,MUS,1,ormtri,0.28
2012,MUS,1,ormtri,0.28
2012,MUS,1,ormtri,0.29
2012,MUS,1,ormtri,0.29
2012,MUS,1,ormtri,0.29
2012,MUS,1,ormtri,0.3
2012,MUS,1,ormtri,0.3
2012,MUS,1,ormtri,0.3
2012,MUS,1,ormtri,0.31
2012,MUS,1,ormtri,0.31
2012,MUS,1,ormtri,0.31
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.32
2012,MUS,1,ormtri,0.33
2012,MUS,1,ormtri,0.33
2012,MUS,1,ormtri,0.33
2012,MUS,1,ormtri,0.33
2012,MUS,1,ormtri,0.34
2012,MUS,1,ormtri,0.34
2012,MUS,1,ormtri,0.34
2012,MUS,1,ormtri,0.35
2012,MUS,1,ormtri,0.35
2012,MUS,1,ormtri,0.35
2012,MUS,1,ormtri,0.35
2012,MUS,1,ormtri,0.35
2012,MUS,1,ormtri,0.36
2012,MUS,1,ormtri,0.36
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.38
2012,MUS,1,ormtri,0.39
2012,MUS,1,ormtri,0.39
2012,MUS,1,ormtri,0.39
2012,MUS,1,ormtri,0.4
2012,MUS,1,ormtri,0.41
2012,MUS,1,ormtri,0.41
2012,MUS,1,ormtri,0.41
2012,MUS,1,ormtri,0.42
2012,MUS,1,ormtri,0.43
2012,MUS,1,ormtri,0.43
2012,MUS,1,ormtri,0.44
2012,MUS,1,ormtri,0.44
2012,MUS,1,ormtri,0.45
2012,MUS,1,ormtri,0.45
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.46
2012,MUS,1,ormtri,0.47
2012,MUS,1,ormtri,0.48
2012,MUS,1,ormtri,0.49
2012,MUS,1,ormtri,0.49
2012,MUS,1,ormtri,0.49
2012,MUS,1,ormtri,0.5
2012,MUS,1,ormtri,0.5
2012,MUS,1,ormtri,0.5
2012,MUS,1,ormtri,0.5
2012,MUS,1,ormtri,0.51
2012,MUS,1,ormtri,0.52
2012,MUS,1,ormtri,0.52
2012,MUS,1,ormtri,0.52
2012,MUS,1,ormtri,0.52
2012,MUS,1,ormtri,0.52
2012,MUS,1,ormtri,0.53
2012,MUS,1,ormtri,0.53
2012,MUS,1,ormtri,0.53
2012,MUS,1,ormtri,0.54
2012,MUS,1,ormtri,0.55
2012,MUS,1,ormtri,0.56
2012,MUS,1,ormtri,0.57
2012,MUS,1,ormtri,0.57
2012,MUS,1,ormtri,0.58
2012,MUS,1,ormtri,0.59
2012,MUS,1,ormtri,0.59
2012,MUS,1,ormtri,0.6
2012,MUS,1,ormtri,0.6
2012,MUS,1,ormtri,0.61
2012,MUS,1,ormtri,0.62
2012,MUS,1,ormtri,0.63
2012,MUS,1,ormtri,0.65
2012,MUS,1,ormtri,0.66
2012,MUS,1,ormtri,0.66
2012,MUS,1,ormtri,0.67
2012,MUS,1,ormtri,0.68
2012,MUS,1,ormtri,0.7
2012,MUS,1,ormtri,0.7
2012,MUS,1,ormtri,0.7
2012,MUS,1,ormtri,0.7
2012,MUS,1,ormtri,0.73
2012,MUS,1,ormtri,0.73
2012,MUS,1,ormtri,0.74
2012,MUS,1,ormtri,0.78
2012,MUS,1,ormtri,0.78
2012,MUS,1,ormtri,0.8
2012,MUS,1,ormtri,0.8
2012,MUS,1,ormtri,0.8
2012,MUS,1,ormtri,0.82
2012,MUS,1,ormtri,0.84
2012,MUS,1,ormtri,0.84
2012,MUS,1,ormtri,0.85
2012,MUS,1,ormtri,0.86
2012,MUS,1,ormtri,0.89
2012,MUS,1,ormtri,0.9
2012,MUS,1,ormtri,0.9
2012,MUS,1,ormtri,0.97
2012,MUS,1,ormtri,0.99
2012,MUS,1,ormtri,1.13
2012,MUS,1,ormtri,1.29
2012,MUS,1,ormtri,1.36
2012,MUS,1,ormtri,1.58
2012,MUS,2,acarob,0.55
2012,MUS,2,acarob,0.58
2012,MUS,2,acarob,0.67
2012,MUS,2,acarob,0.82
2012,MUS,2,acarob,0.9
2012,MUS,2,acarob,0.92
2012,MUS,2,acarob,0.96
2012,MUS,2,acarob,1.22
2012,MUS,2,acarob,1.41
2012,MUS,2,acarob,1.6
2012,MUS,2,acarob,3.2
2012,MUS,2,acarob,3.9
2012,MUS,2,acarob,3.95
2012,MUS,2,acarob,4
2012,MUS,2,acarob,4.85
2012,MUS,2,acarob,5.8
2012,MUS,2,acarob,5.85
2012,MUS,2,acarob,6.2
2012,MUS,2,acarob,6.5
2012,MUS,2,acarob,6.5
2012,MUS,2,acarob,6.6
2012,MUS,2,acarob,6.7
2012,MUS,2,acarob,6.7
2012,MUS,2,acarob,7.5
2012,MUS,2,acarob,8.2
2012,MUS,2,acarob,8.25
2012,MUS,2,acarob,8.95
2012,MUS,2,acasen,0.24
2012,MUS,2,acasen,0.25
2012,MUS,2,acasen,0.26
2012,MUS,2,acasen,0.37
2012,MUS,2,acasen,0.52
2012,MUS,2,acasen,0.54
2012,MUS,2,acasen,0.66
2012,MUS,2,acasen,1.67
2012,MUS,2,acasen,1.83
2012,MUS,2,acasen,1.86
2012,MUS,2,acasen,1.89
2012,MUS,2,acasen,1.96
2012,MUS,2,acasen,7
2012,MUS,2,acasie,0.6
2012,MUS,2,acasie,2.25
2012,MUS,2,albhar,0.27
2012,MUS,2,balaeg,1.28
2012,MUS,2,diccin,0.32
2012,MUS,2,diccin,0.38
2012,MUS,2,diccin,0.49
2012,MUS,2,diccin,0.52
2012,MUS,2,diccin,0.54
2012,MUS,2,ormtri,0.05
2012,MUS,2,ormtri,0.12
2012,MUS,2,ormtri,0.14
2012,MUS,2,ormtri,0.16
2012,MUS,2,ormtri,0.18
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.2
2012,MUS,2,ormtri,0.21
2012,MUS,2,ormtri,0.22
2012,MUS,2,ormtri,0.22
2012,MUS,2,ormtri,0.22
2012,MUS,2,ormtri,0.22
2012,MUS,2,ormtri,0.22
2012,MUS,2,ormtri,0.23
2012,MUS,2,ormtri,0.23
2012,MUS,2,ormtri,0.23
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.24
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.25
2012,MUS,2,ormtri,0.26
2012,MUS,2,ormtri,0.26
2012,MUS,2,ormtri,0.27
2012,MUS,2,ormtri,0.27
2012,MUS,2,ormtri,0.27
2012,MUS,2,ormtri,0.27
2012,MUS,2,ormtri,0.28
2012,MUS,2,ormtri,0.28
2012,MUS,2,ormtri,0.28
2012,MUS,2,ormtri,0.28
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.29
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.3
2012,MUS,2,ormtri,0.31
2012,MUS,2,ormtri,0.31
2012,MUS,2,ormtri,0.31
2012,MUS,2,ormtri,0.31
2012,MUS,2,ormtri,0.31
2012,MUS,2,ormtri,0.32
2012,MUS,2,ormtri,0.32
2012,MUS,2,ormtri,0.32
2012,MUS,2,ormtri,0.32
2012,MUS,2,ormtri,0.32
2012,MUS,2,ormtri,0.32
